ID,Lat,Lon
LS7_23134909,-111.10584964618596,42.99048676734315
LS7_24442396,-111.45328517134548,43.58414799144309
LS7_23135033,-111.04987754407891,42.92373838645532
LS7_23134245,-110.9684070573903,42.761429146928585
LS7_24442202,-111.02749902469361,43.19775350614044
LS7_24443032,-111.64194377377576,43.602634961403275
LS7_23134221,-111.07616834879512,42.71049098062712
LS7_23135833,-110.82663869732583,42.55593726581374
LS7_24451919,-112.02691449100146,43.70692625821096
LS7_25009467,-111.09647303017263,42.53573790393811
LS7_23135803,-110.94783587688063,42.569336147455886
LS7_23136061,-111.120846473376,42.60017478134845
LS7_24452223,-111.83004965272737,43.51498857258261
LS7_24452597,-111.91074583255404,43.4321189532282
LS7_24460604,-111.35010479646878,44.62871803540072
LS7_24461646,-111.10193569133806,44.315686652489745
LS7_24462818,-111.3126496238824,44.437776304246825
LS7_24460696,-111.31932270469325,44.70438984929971
LS7_24460602,-111.35837274948324,44.62293003513977
LS7_24460424,-111.18972780235141,44.144677461693746
LS7_24460612,-111.32114966145777,44.6404887571542
LS7_24461296,-111.52642546102359,44.474071319702276
LS7_24460024,-111.45061343055008,44.42486480164871
LS7_24461692,-111.03810579052819,44.25164314483027
LS7_23142277,-111.42897448109768,44.00915111197901
LS7_23141463,-111.86107723262968,43.869312947261314
LS7_23143257,-111.40932334632127,44.03740803139543
LS7_23143853,-111.52581898330347,44.00115645678667
LS7_23141919,-111.35301228452558,44.05964286318315
LS7_24469534,-111.2512125288136,43.74472296303565
LS7_24470132,-111.0081501789322,43.97801714689386
LS7_24470004,-111.08397278176608,43.95796282230588
LS7_24472158,-111.52228370670916,43.80445751918151
LS7_24472144,-111.20470891666666,43.71576023792309
LS7_24470582,-111.60187583568606,43.799235930231276
LS7_24471044,-110.99679715884386,43.53978426594974
LS7_24469964,-111.27064034007408,43.938656924598426
LS7_24470600,-111.6379535048482,43.78757953792017
LS7_24470676,-111.15570932490849,43.74964922374375
LS7_24470762,-111.33302543163404,43.724246905458145
LS7_23148480,-111.7644920973188,43.29712512689189
LS7_24471330,-111.13905025184445,43.76229793801305
LS7_23149002,-111.81171240261908,43.25410311952892
LS7_23148946,-111.69419371181301,43.52442515378439
LS7_23149502,-111.6454992766606,43.312329393578786
LS7_23150716,-111.81330468407089,43.31531293552794
LS7_23148794,-111.37194543869585,42.99806236165216
LS7_23149082,-111.77142235138179,43.57153133284242
LS7_23149788,-111.4955094474186,43.22877505941597
LS7_23149920,-111.75930697803268,43.202785202368425
LS7_23150692,-111.67598029626564,43.18260066512617
LS7_23149846,-111.5825287619831,43.22004331699432
LS7_24557903,-112.49436943098901,43.00208442464997
LS7_24559357,-112.56178670358713,42.48587713313244
LS7_24558397,-112.60132541720286,43.001478325799916
LS7_23150772,-111.55295405429219,43.27994398187535
LS7_24559491,-112.6893726495744,43.49186946652845
LS7_24559421,-112.52518012919623,43.611445791740266
LS7_24558629,-112.5400716756985,43.42673482766758
LS7_24560125,-112.60821466698448,42.573136087636044
LS7_24479197,-111.72441843900856,43.00381571229675
LS7_24559275,-112.62591579006009,43.0126974689008
LS7_24479715,-111.36095581835453,42.77222160865224
LS7_24480077,-111.92515334503771,43.16088152543937
LS7_24480131,-112.14856347268038,43.14892021618174
LS7_24479901,-111.93985463240783,43.26048056224612
LS7_24479195,-111.73044195431643,43.00044331862336
LS7_24481355,-111.56790091412644,42.82327161004478
LS7_24480697,-111.8157022949996,43.01897862926137
LS7_24479653,-111.99882255585479,43.245959875917755
LS7_24482443,-111.62327591492154,42.967983362312985
LS7_24482439,-111.6348974958729,42.96076749847206
LS7_23156200,-111.98953295998163,43.014639208376614
LS7_23157480,-112.19715783842183,42.49165449852312
LS7_23157456,-112.41536034070543,42.55063768461371
LS7_23164121,-113.69436933814146,42.50713402704081
LS7_23162817,-113.1908575372187,42.62497196341337
LS7_23162951,-112.88946904135909,42.599829671783944
LS7_23163073,-113.6308734110314,42.37094797103478
LS7_23174191,-113.64065828395805,42.250559056608566
LS7_23174143,-113.46154527484558,42.28305111366001
LS7_23163941,-112.74087934514141,42.59222000839406
LS7_23166469,-113.50170415444718,42.35021725316759
LS7_23163943,-112.89065932106386,42.58304769770228
LS7_23174201,-113.67144224837443,42.25219978753677
LS7_23165627,-113.01016245672038,42.59217667223055
LS7_23175161,-113.15088527781045,42.33130068188856
LS7_23174505,-113.31884389209692,42.16092612324962
LS7_23166487,-113.47702940139165,42.339625942392445
LS7_23176903,-113.73062245694679,41.84553875551077
LS7_23174575,-113.08915920046672,42.37445723044026
LS7_23174989,-113.09081189611503,42.40394464524393
LS7_23176599,-113.67686548453713,41.98183013213452
LS7_23177321,-113.37305493639109,41.99469418426827
LS7_23177185,-113.72505193857121,42.08747706298125
LS7_23176743,-113.5014722800058,41.934831573560295
LS7_23177495,-113.13108077275062,42.31336680890623
LS7_23185207,-113.7305632230259,42.20872199969491
LS7_23176787,-113.4871050910039,41.9051644536319
LS7_23176783,-113.83703861492216,41.91494968249615
LS7_23176951,-113.71614987433044,41.78566761576738
LS7_23185907,-114.2875259006638,42.06393995047457
LS7_23185187,-113.8008629854111,42.242794038852956
LS7_23185977,-114.281089937736,42.02069576211112
LS7_23185947,-114.10178839647178,42.0394259972619
LS7_23186937,-113.73324490836234,42.30442957179852
LS7_23185403,-114.13770893066285,41.809782070072515
LS7_23188055,-114.00760406196767,42.22550261842065
LS7_23187659,-114.26867897637104,42.13083236773524
LS7_24490768,-114.90545384955246,42.82783800566687
LS7_23186911,-113.96118564061419,42.00976854556229
LS7_24494252,-114.88569335488343,42.85564777339974
LS7_24490958,-114.80580852343236,42.66375220969356
LS7_24491790,-114.97968138366336,43.204760374741284
LS7_24492790,-114.74692027496371,42.65766995620937
LS7_23196944,-115.09337553659093,41.63964560955228
LS7_23195962,-114.81816819500665,42.3173949280492
LS7_23196186,-114.51801982918828,42.02516704671048
LS7_24494256,-114.85173274058536,42.84752086207835
LS7_24493216,-114.46653998456839,42.46716466681531
LS7_23196590,-114.60166006462218,41.76790411587347
LS7_23195776,-114.8770522782481,42.591150827883475
LS7_23196154,-114.89231148736094,42.006899407380274
LS7_23196288,-114.39607254609518,42.18009923239856
LS7_23197318,-114.97179954682811,42.33133919874625
LS7_23196876,-115.09229741059643,41.669679614341185
LS7_23197828,-115.00552438621669,42.11485366495014
LS7_23197882,-114.49388532156871,42.09917538193148
LS7_23198378,-114.77599336552564,41.50964666457332
LS7_23198896,-114.76071139577641,41.53463196490904
LS7_23198630,-115.33707916341739,41.7443337865785
LS7_23199622,-114.72430661041714,42.10813836897417
LS7_947040086,-114.85356733876296,42.19294220660297
LS7_23223900,-112.01941693341966,44.447937934049335
LS7_23228160,-112.7443134221446,44.238637714797804
LS7_23223868,-111.98294490771946,44.444486112687564
LS7_23224036,-112.1734055546339,44.41467360110249
LS7_23232983,-113.03312724269075,43.811643001069655
LS7_23230635,-113.05577175726125,44.424262002185955
LS7_23233043,-113.17019602005733,43.93870610740761
LS7_23231277,-112.99035730105929,44.251925671451346
LS7_23233341,-113.35585136485471,44.434460344273816
LS7_23233065,-113.13159045268293,44.12661661548885
LS7_23234205,-113.07861283872613,43.988443703895825
LS7_23238472,-113.73727805875677,43.97342736941507
LS7_23233759,-113.4017108135029,44.12439919172529
LS7_23234431,-113.1044922542319,43.93061534831583
LS7_23239218,-113.6751211505048,43.600697958024504
LS7_23239198,-113.85359902316333,43.691970917171716
LS7_23238978,-113.73014117167286,43.96327132565284
LS7_23238754,-114.10224434625562,43.911358422999065
LS7_23238934,-113.81776901111661,43.815390584017806
LS7_23239226,-113.59883452047364,43.66793892373763
LS7_23239972,-114.38655710081922,43.90253386768812
LS7_23240364,-113.3464803885126,43.799389116157364
LS7_23239622,-113.4821204242578,43.96952770707419
LS7_23239948,-114.18691106637084,43.90786493889008
LS7_23240620,-113.85926900672574,43.72639730881398
LS7_23240576,-113.61416809794922,43.75439099742666
LS7_23240824,-113.68692184667225,43.69543104425161
LS7_23240982,-113.54693445334698,43.667610842544825
LS7_23251587,-114.68281163311387,43.879606207959306
LS7_23251397,-114.37501303439196,43.70082957405453
LS7_23252435,-114.43977743866583,43.76140948942942
LS7_23252219,-114.54283807867236,43.84072164435838
LS7_23251487,-114.44594988336675,43.79546960981656
LS7_23251417,-114.39594619116858,43.72916910875903
LS7_23252635,-114.58145794732147,43.69232492685361
LS7_23252995,-114.51146778977817,43.58446804229883
LS7_23252933,-114.17464512086427,43.609909939826295
LS7_23252543,-114.12331285972195,43.72388703813352
LS7_23253317,-114.13997965441999,43.4224194311526
LS7_23263948,-114.4501598293358,43.33281958622666
LS7_23267080,-114.01336605574814,43.49983582949668
LS7_23267654,-113.98589752895664,43.61335095661966
LS7_23267156,-113.95188511944988,43.530546884944094
LS7_23275568,-115.01265303764244,42.617738412104885
LS7_23268138,-113.93439775697796,43.42056022374369
LS7_23269404,-113.87457959763705,43.479706029534825
LS7_23275592,-115.25777815973004,42.89257791071218
LS7_23268458,-114.24067695487909,43.31425101181419
LS7_23275268,-115.6132831646239,42.80937396297123
LS7_23275408,-115.3251692701534,42.77403421419836
LS7_23276694,-115.42626141245343,42.95537625476974
LS7_23275908,-115.94329354982935,43.13998879681893
LS7_23276906,-115.5455149430821,42.76502101856991
LS7_23277702,-115.8103508709783,43.30906038387686
LS7_23277062,-115.32443619506158,42.62171621379428
LS7_23277534,-115.49559458361732,42.84321013594869
LS7_23284281,-115.62690543128447,42.38984063324366
LS7_23284353,-115.57638744604596,42.2549960392354
LS7_23284631,-115.31816121141861,42.36075727093828
LS7_23285635,-115.91827992764601,42.51079247332141
LS7_23285191,-116.08180339209771,42.64303174787746
LS7_23284567,-115.57220316293538,42.47717345514703
LS7_23284765,-115.17731742736262,42.26179951542501
LS7_23284809,-115.84693277708153,42.80790892210076
LS7_23285033,-116.11056885540253,42.689771232336426
LS7_23286207,-115.44081163012257,42.29157271254774
LS7_23285691,-116.06584816278229,42.488138279492546
LS7_23286217,-115.52479216092974,42.28209034804422
LS7_23286467,-115.7156781435963,42.152462759413176
LS7_23287655,-115.60291329561382,41.73967769423697
LS7_23287201,-115.7162824212385,41.91185843521755
LS7_23287309,-115.77722640545122,41.87274066351797
LS7_23287771,-115.50679196591169,41.6660394527593
LS7_23288597,-115.73623716645729,42.558857829721305
LS7_23287875,-115.52571018708028,41.615338587093355
LS7_23288861,-115.18624694226224,42.20818179418886
LS7_23299862,-117.02306632043519,43.81228018519518
LS7_23288795,-115.44283327522392,42.01096329882117
LS7_23288433,-116.00758561239856,42.30273646009489
LS7_23288835,-115.0472308331215,41.98847868048659
LS7_23300816,-116.52872792175921,42.79845234370167
LS7_23302288,-116.57874167133394,43.14128662661884
LS7_23300662,-116.54384541589899,43.0014674260378
LS7_23301790,-117.01337023833996,43.29134058219845
LS7_23301962,-116.39641975417109,43.24374407770032
LS7_23303846,-116.90709965149105,43.18937125920069
LS7_23302958,-116.32895177495855,42.77838176560898
LS7_23302970,-116.26754952439187,42.77003917311024
LS7_23304728,-116.88170012417433,43.500703687239614
LS7_23316124,-116.19923674002256,42.03392468379096
LS7_23316692,-116.41192596419907,42.512345160718816
LS7_23316368,-116.19035184168654,42.18021030404264
LS7_23316688,-116.3678928659512,42.47236412484319
LS7_23317558,-116.3525166364676,42.57966314021251
LS7_23317258,-116.66960385889065,42.667499239651455
LS7_23317386,-116.58324578740448,42.61239069157654
LS7_23317836,-116.84181213024345,42.46424042301638
LS7_23318580,-116.52754226270234,42.30817965355469
LS7_23318144,-116.15880052241036,42.40191732323963
LS7_23319282,-116.10414011733516,42.01013707974965
LS7_23318614,-116.51937459655227,42.282175094615546
LS7_23318344,-116.42124197789475,42.34572694102297
LS7_23321568,-116.97399585899613,42.35725542238541
LS7_23318282,-116.88319665490958,42.34767150645375
LS7_23318848,-116.70248863446822,42.21810830593748
LS7_23318852,-116.66579320719016,42.21685781691555
LS7_23319088,-116.59765435284315,42.130377157823425
LS7_23318624,-116.23981501949577,42.29079374543588
LS7_23319716,-115.94620126971869,41.82656092677409
LS7_23318654,-116.66481050156196,42.27390359351357
LS7_23319800,-115.96742413563437,41.78434864699906
LS7_23319612,-116.05878795014026,41.870096685823576
LS7_23320100,-115.8445248170152,41.688093110817746
LS7_23320114,-116.05016653175069,41.68125500249992
LS7_23320486,-116.24913765523881,42.493620015766346
LS7_23320656,-116.6882866289592,42.51447995743694
LS7_23321206,-116.55078750138314,42.47877269172334
LS7_23334356,-116.25961316793055,41.77554174230328
LS7_23321216,-116.76172117691598,42.386956911047676
LS7_23333302,-116.93238100161041,42.16883817101727
LS7_23333374,-116.7171636855698,42.12523268029053
LS7_23333392,-116.6888599449706,42.11417042920502
LS7_23333160,-116.81415270426878,42.136373541138184
LS7_23333158,-116.51959095715866,41.93660229852091
LS7_23333416,-116.60524778254566,42.10238079541353
LS7_23334748,-116.12118389021198,41.68390366093104
LS7_23334496,-116.23093548755223,41.74837277608625
LS7_23334320,-116.23859880790096,41.788865045613086
LS7_23335210,-116.12157756168536,41.569013834623476
LS7_23335638,-116.10089703353938,41.48447105149938
LS7_23335932,-116.2087473560772,41.42430856889607
LS7_23344220,-116.89780581265693,42.12042384888815
LS7_23344496,-116.96228185890452,41.866578035682316
LS7_23344502,-117.05907400817176,41.79168357828339
LS7_23344786,-117.13800227017994,42.05057042937645
LS7_23344666,-116.77679422706554,41.75829782198094
LS7_23345740,-116.82264909708876,41.732518627080935
LS7_23345212,-117.09657720657239,41.90589923331519
LS7_23345676,-116.81868484024201,41.759957725184485
LS7_23345242,-117.27871953908604,41.88445844610399
LS7_23349911,-117.37597847407415,42.43025797693208
LS7_23350179,-117.17547559855171,42.3428187395901
LS7_23351213,-117.52605707763338,42.806106305760366
LS7_23350635,-117.08293258703489,42.59193448628681
LS7_23352931,-117.31162517570101,42.822776763736684
LS7_23351577,-116.96182957430113,42.65244472345831
LS7_23351105,-117.68796739400165,42.82799820681684
LS7_23351983,-116.91238865170361,42.496000980335765
LS7_23371191,-117.28158878219614,42.6575169378677
LS7_23352969,-117.08352989278053,42.803537633358445
LS7_23360427,-116.80629967574814,42.74621202346797
LS7_23360095,-117.54050095216148,42.92445557615919
LS7_23360807,-117.35299611695734,43.04071004826365
LS7_23361611,-117.2408709101982,43.06056870475894
LS7_23360879,-116.88143606820394,43.086879896086636
LS7_23361077,-117.26507668675559,43.224789823352516
LS7_23361137,-117.35885306987105,43.18490947193803
LS7_23360987,-116.79173356933295,42.929364434547146
LS7_23360897,-116.8559365529251,43.11913940098348
LS7_23360635,-116.7208654605971,42.876683480933025
LS7_23360727,-116.72310489825473,43.00356165976419
LS7_23362309,-117.0726561013431,42.89234582264074
LS7_23361201,-117.22043125271624,43.181430116603046
LS7_23362217,-116.61422516467411,42.927314579479464
LS7_23362267,-116.92976706464445,42.90161503147477
LS7_23370409,-117.5155030829064,42.68035622301131
LS7_23369967,-117.8821510666461,42.684566175099
LS7_23370109,-117.92906081903334,42.40853496617087
LS7_23370509,-118.093466615368,42.89138367562561
LS7_23371441,-117.49153101558441,42.591918863291745
LS7_23371479,-117.28204377101801,42.5671483010057
LS7_23371895,-117.76456326405822,42.37844179467278
LS7_23372137,-117.93325560112983,42.84516709713477
LS7_24541427,-117.33418627984047,43.31440060811437
LS7_24541003,-117.34617003441346,43.649856345217145
LS7_947050374,-117.17302547586469,43.6846845192563
LS7_24542069,-117.12321489308223,43.799565472139605
LS7_24541635,-117.7232005941012,43.110160013548594
LS7_24542133,-117.14874289399638,43.760574139138754
LS7_24542233,-117.22750752256829,43.66619615436131
LS7_24542493,-117.8170253030462,43.54666897233194
LS7_24542595,-117.78297010217541,43.53668922725874
LS7_24542837,-117.68597138881456,43.46264888927228
LS7_24544863,-117.44215728116313,43.336614176456756
LS7_24543089,-117.4363667332508,43.38035635272853
LS7_24543793,-117.54732688533451,43.22814554339761
LS7_24543993,-117.8146211135764,43.13446458674704
LS7_24544577,-117.80976700343554,42.929509023222636
LS7_24544783,-117.66155470332325,43.498923723881305
LS7_24544455,-118.1423363342841,42.96939627047077
LS7_24544387,-117.72694258197782,43.02326030159565
LS7_23377170,-115.46623393607518,43.69293411442407
LS7_23377456,-115.24852432100069,43.94141893542022
LS7_23377308,-115.02371708531959,43.92678109417293
LS7_23377436,-115.35323004058579,43.91920465736185
LS7_23378450,-115.35999220168416,44.000296530344364
LS7_23377726,-115.20276775931694,44.00144963834588
LS7_23377642,-115.56631307382042,43.93031086332186
LS7_23377352,-115.17965425739402,43.870859735181234
LS7_23377632,-115.23405682108903,43.878227653256694
LS7_23378452,-115.42361436049262,43.99599608062642
LS7_23382777,-115.98666019624953,43.839805966440046
LS7_23383415,-115.57197337748472,43.64481594988369
LS7_23382855,-116.03716647012786,43.79068729791166
LS7_23382599,-115.8042974795241,44.0250520649384
LS7_23383227,-115.72795043640616,43.9922399442924
LS7_23386481,-115.15598918178594,43.43765858976843
LS7_23387853,-115.53680848386969,43.4131845619841
LS7_23387291,-115.73583543213753,43.566101189117106
LS7_23387107,-115.00442325014822,43.783634625769324
LS7_23388447,-114.86388722073498,43.812794343638934
LS7_23388339,-115.40908981441181,43.4992481104604
LS7_23388683,-114.73691650532496,43.65177763507336
LS7_23388821,-114.86389810118627,43.54572869513814
LS7_23398485,-116.25355502311841,43.38723396450213
LS7_23398279,-117.00124135841372,43.80643969224621
LS7_23402297,-116.84746365797818,43.762044269185495
LS7_23398629,-116.64014525498021,43.69587043935981
LS7_23399407,-116.10192692010571,43.64089616158647
LS7_23398705,-116.17693359643128,43.50458620594583
LS7_23399053,-116.3981216069114,43.52901368258057
LS7_23399661,-116.20261039224299,43.3056024944041
LS7_23399343,-116.35057914661816,43.67709369412407
LS7_23399103,-116.9337965686011,43.81726531406691
LS7_23399231,-116.65369556494201,43.743426696709165
LS7_23400153,-116.88515036977556,43.81280907017522
LS7_23400697,-116.64608031500053,43.63262322517003
LS7_23409837,-116.96706821922747,44.09055577133945
LS7_23402015,-116.77302611625662,43.68343282654829
LS7_23401999,-116.72172929054648,43.75960652311089
LS7_23399779,-116.3058274034057,43.82099367698451
LS7_23413027,-118.09823840219221,44.17623145803548
LS7_23409945,-116.97418221063936,43.87307091667978
LS7_23409811,-116.88841822057792,44.156291817290786
LS7_23410181,-116.82800252783748,44.14043880888798
LS7_23413231,-118.08429464135322,43.73129244077458
LS7_23413597,-118.57932562086549,44.091236800704195
LS7_23413525,-118.59059160513368,43.89248329502732
LS7_23413815,-118.80901109452952,43.97790698557344
LS7_23413647,-118.61058921057511,44.27403232390414
LS7_23413953,-118.44844892969844,43.77236970047456
LS7_23413903,-118.70309786038175,43.792208610424076
LS7_23414439,-118.17821090103946,43.3585478416967
LS7_23415097,-118.62917366109723,44.09990226653352
LS7_23414995,-118.52793470730866,44.153797399160865
LS7_23415579,-118.6854986190176,43.86824117526449
LS7_23415629,-118.73294471143278,43.84941360119189
LS7_23415447,-118.27250695299367,43.93686046794857
LS7_23416101,-118.02887610233286,43.66003678372243
LS7_23416061,-118.28441990997545,43.66881700942904
LS7_23417823,-118.6161251427296,43.92126791884979
LS7_23417239,-118.37551811195083,43.887149357104896
LS7_23417873,-118.59929877009206,43.90562753682642
LS7_23417465,-118.13191345627193,43.89449459620416
LS7_23417741,-118.32756667001728,43.238289641225855
LS7_24143406,-118.03321202840418,43.76972425788549
LS7_24143684,-117.42595482612342,43.78033597655742
LS7_24144892,-117.3840748444051,43.65144762103751
LS7_24144998,-117.62372549223791,43.601110577181764
LS7_24145066,-117.23016899662716,43.988355174273835
LS7_24144580,-117.77851970850625,43.73658495226489
LS7_24144514,-117.99656465866403,43.749717746321956
LS7_24145118,-117.43241381692631,43.872596104472834
LS7_24144648,-117.35488214587426,43.72020337302669
LS7_24150513,-117.68605473686925,43.98269845858955
LS7_24144652,-117.35567814548286,43.719193801934495
LS7_24151035,-117.94472374403469,44.08405760509134
LS7_24150971,-117.61433305867588,44.13004654982912
LS7_24155166,-117.87819263587974,44.2882961724223
LS7_24151503,-118.14581834153597,44.11913198227204
LS7_24154754,-117.62463202209895,44.16499174963835
LS7_24155148,-117.59422143544127,44.2984913192478
LS7_24155044,-117.9676894914183,44.34561084783303
LS7_24158453,-115.85608107211186,44.04742608166028
LS7_24155584,-117.99416831274756,44.36707013864167
LS7_24158799,-115.31147640126733,44.23155812739576
LS7_24158951,-115.66063494657907,44.16892554536144
LS7_24159703,-115.50491961597938,44.23380103867277
LS7_24159389,-115.7752778186684,44.086585387787096
LS7_24159415,-115.68460755037333,44.080124617546865
LS7_24159119,-115.69286156985385,44.34409084693817
LS7_24160099,-115.56279028918092,44.20892621922176
LS7_24160043,-115.97877506315012,44.057959997615384
LS7_24159861,-115.09251649144595,43.98646426453888
LS7_24164623,-115.91638734426829,44.261114840333015
LS7_24169890,-116.83857797524989,43.9744641336946
LS7_24164267,-115.80668145657353,44.45605057875012
LS7_24166384,-116.33122861282936,43.93400599035467
LS7_24166230,-116.7393671081314,43.95802989753366
LS7_24166416,-116.2677250074361,43.85369129859744
LS7_24166242,-116.7105547290318,43.94108597384622
LS7_24167086,-116.61827230155758,44.16330434210271
LS7_24167800,-116.2065354443027,43.97654972732499
LS7_24166994,-116.47427805167574,44.0819162810824
LS7_24167386,-116.63857452209596,44.10921112789276
LS7_24167836,-116.80355507568827,43.94638863357719
LS7_24168454,-116.1145115592139,43.998386731684064
LS7_24168556,-116.48351855712475,43.8905623286308
LS7_24176857,-116.10273056414215,44.104457261261516
LS7_24169404,-116.75099849957172,43.97022435283186
LS7_24176861,-116.1105131211619,44.13111253088094
LS7_24177483,-116.06988316016728,45.00022738052395
LS7_24177509,-116.04976663743982,45.05226517664085
LS7_24177897,-116.13991337830801,44.904368214460504
LS7_24177651,-115.96170820709608,45.173544499321
LS7_24178267,-115.89654903236658,44.66015749833321
LS7_24178531,-116.05676342929176,44.267692413900804
LS7_24178875,-116.13241161346126,44.126434387138985
LS7_24178493,-116.08841969867309,44.321097765959586
LS7_24178663,-116.14733945538256,44.915787551503755
LS7_24178833,-115.99721565628319,44.58511935432733
LS7_24179261,-116.0746449462236,44.97958066301894
LS7_24178443,-116.06996344103581,44.41867548089252
LS7_24178975,-116.1266742341308,44.833756074967816
LS7_24179103,-116.03727646905577,44.75612400389596
LS7_24179221,-116.13560883611846,44.58202932818996
LS7_24184082,-116.73286887209764,44.44489335947886
LS7_24184774,-116.95271528507814,44.584760637163775
LS7_24184482,-116.48757583790096,45.01049015731487
LS7_24184442,-116.41689264577366,45.041514089211475
LS7_24185078,-116.51465901312592,44.84679599726794
LS7_24185122,-116.43154463816582,44.81088911105881
LS7_24185614,-116.86252692556964,44.556977585355554
LS7_24185710,-116.95481391577897,44.492588025378176
LS7_24186528,-116.33145290486902,44.55514241349125
LS7_24193278,-116.771309638531,44.8904069358714
LS7_24186616,-116.35291491834458,44.338790035268694
LS7_24193308,-116.69021209352225,44.97906243553351
LS7_24193442,-116.9701696568989,44.76939841022403
LS7_24193962,-117.20358258146551,44.95554754855179
LS7_24194188,-116.97589162863599,44.704033476573585
LS7_24194370,-117.24918824668785,44.458226986301725
LS7_24194678,-117.17348782887582,44.25829657820396
LS7_24200211,-118.09344120897366,44.50014596570309
LS7_24192808,-116.91372910988709,44.83307015844511
LS7_24200803,-117.41711526297573,44.51461412188297
LS7_24200117,-117.91807138659091,44.496369569597626
LS7_24200703,-118.15487917785602,44.36298493018627
LS7_24199941,-117.43867971390165,44.54750124892752
LS7_24201265,-117.55297568659469,44.621723895694345
LS7_24200973,-117.53043270544461,44.70367195009116
LS7_24201011,-117.59660326400254,44.695647097586374
LS7_24201417,-117.49923014671901,44.56894627358828
LS7_24202081,-117.33196241882702,44.41163208219345
LS7_24201939,-118.28252308111107,44.422744398083765
LS7_24201517,-118.12320642364578,44.54408648024132
LS7_24207691,-117.32175943421211,44.953643505185106
LS7_24207853,-117.43627190382225,44.831184143211786
LS7_24208229,-118.06134346990227,44.90925694499878
LS7_24208091,-118.0699685424082,44.997579875919136
LS7_24208905,-118.00677115035396,44.725646454120515
LS7_24208541,-117.79499283188845,44.88689366535028
LS7_24209081,-118.02758062021142,45.083884531678315
LS7_24208985,-117.87143450881955,45.11597579640244
LS7_24208821,-118.00863276717757,44.8077600479044
LS7_24209315,-118.10318766029778,44.999946544482256
LS7_24209137,-117.64576371757664,45.063271360008955
LS7_24209453,-117.41986668587168,44.99219444134268
LS7_24209801,-117.43453786081028,44.918761537129306
LS7_24209267,-118.12318851936386,45.01083029092282
LS7_24209349,-117.57442185330346,45.00105714890333
LS7_24209787,-118.03217152125424,44.89957003716137
LS7_24210183,-117.68501431685156,44.80957787872416
LS7_24210901,-117.25413041420705,44.648623121544844
LS7_24210917,-117.72334875146566,44.62523431404327
LS7_24219759,-116.48343626193947,45.5859364399367
LS7_24219767,-116.50934191704582,45.5548765526226
LS7_24220897,-116.65462806223691,45.779513200496595
LS7_24220521,-116.59949302357673,45.53696418473681
LS7_24220087,-116.67315910884903,45.2784200590437
LS7_24224067,-116.83348948420524,45.31970266247081
LS7_24224401,-116.70505489013357,45.65271633051295
LS7_24227993,-117.29085411307327,46.27575379334661
LS7_24228369,-116.81827018739773,45.88282918678255
LS7_24224583,-116.68638667914645,45.47974556345222
LS7_24224793,-116.98508291249942,45.251762523149566
LS7_24228009,-117.43561483271999,46.248535722850065
LS7_24228735,-117.02965082653407,46.26752989523678
LS7_24228765,-117.37417041248676,46.2451812143429
LS7_23428572,-118.1938127517161,45.41753955286431
LS7_24229357,-116.82434320118222,45.96393210746132
LS7_24229103,-117.28605521975375,46.14642989903394
LS7_23428730,-118.59152392701424,45.28038225597881
LS7_23429268,-118.3353072706793,44.992374726764474
LS7_23429612,-117.78358768099586,45.52185994605674
LS7_23429572,-117.84721958375567,45.55806866719792
LS7_23430568,-118.38484583380247,45.13125555514296
LS7_23430248,-118.35096308092672,45.23792893636107
LS7_23437197,-117.59297853858685,45.59589069036772
LS7_23437195,-117.6087705201912,45.60862686274337
LS7_23437113,-117.4023295479992,45.15845951952303
LS7_23430824,-118.48027113983802,45.00663501238901
LS7_23437537,-117.34539932850917,45.45782948825984
LS7_23437407,-117.28154152262279,45.424845376354476
LS7_23430740,-117.72090611485831,45.097660768866604
LS7_23438133,-117.31262938258283,45.29014313477701
LS7_23442321,-117.74367305705606,45.83097169892686
LS7_23442501,-117.22595856107938,45.78650573671764
LS7_23442257,-117.8831109613246,46.047827506421726
LS7_23443359,-117.75783203649635,46.017262735361044
LS7_23443231,-117.04974716032032,46.062338046178226
LS7_23443647,-116.97489282874031,45.9386164960675
LS7_23448975,-117.99340715935674,46.51113651754018
LS7_23444213,-117.66538658506434,46.13710599761081
LS7_23449285,-118.09422860936544,46.57045759550928
LS7_23449171,-117.94397255177681,46.51542029091093
LS7_23449131,-117.59195440750153,46.18764130892027
LS7_23449151,-117.62367420585277,46.27747455155082
LS7_23448995,-117.94763112236676,46.43497704944018
LS7_23450019,-117.64589944988953,46.77953419403441
LS7_23449833,-118.0914587146355,46.608643061685676
LS7_23449863,-117.9093537499104,46.680076317749766
LS7_23450245,-117.56835222336952,46.71240830908142
LS7_23450081,-117.38140676666823,46.761089193556806
LS7_23450463,-118.02939522155927,46.65290261582652
LS7_23450211,-117.76298079631253,46.709079577430565
LS7_23450243,-117.97390907128668,46.71203162511099
LS7_23451145,-117.56057712289355,46.52304047831375
LS7_23451159,-118.10550551181001,46.497338949078895
LS7_23450897,-118.13634258292812,46.568453791577454
LS7_23452277,-117.22788601423325,46.48972264702113
LS7_23451327,-117.13447347864917,46.49512269086465
LS7_23459609,-117.77642695038632,46.8646011786553
LS7_23459535,-118.01692787910075,46.7659949722608
LS7_23452115,-117.59703644769618,46.161977585428126
LS7_23451743,-117.43203468616497,46.393888405390996
